time,instance,spotprice,lifetime,os,cpu,memory,disk,reward
1588529371.368932,t3a.small,0.0064,0.02331095003526097,Linux/UNIX,2,2,100,0.00768
1588534521.1765935,c5d.4xlarge,0.2424,4.093960134647819,Linux/UNIX,16,32,800,0.29087999999999997
1588534872.098399,t3a.small,0.0064,0.024238222571382632,Linux/UNIX,2,2,100,0.00768
1588540286.2804797,c5d.4xlarge,0.2424,4.198474853375673,Linux/UNIX,16,32,800,0.29087999999999997
1588540408.4825804,c5.2xlarge,0.1232,0.7838566360905804,Linux/UNIX,8,16,400,0.14784
1588541186.452576,t3a.small,0.0064,0.04258293879116311,Linux/UNIX,2,2,100,0.00768
1588552411.1402698,t3a.small,0.0064,0.040114129518617515,Linux/UNIX,2,2,100,0.00768
1588553017.7585335,t3a.small,0.0064,0.0222076931163292,Linux/UNIX,2,2,100,0.00768
1588555422.7187364,t3a.small,0.0064,0.028678427190290005,Linux/UNIX,2,2,100,0.00768
1588558911.8740716,t3a.small,0.0064,0.043944190873975,Linux/UNIX,2,2,100,0.00768
1588562353.8858337,c5.2xlarge,0.1232,1.0410234491483614,Linux/UNIX,8,16,400,0.14784
1588563640.9243715,c5.2xlarge,0.1232,1.0980819451118597,Linux/UNIX,8,16,400,0.14784
1588565687.2201629,c5.2xlarge,0.1232,0.6877005391035962,Linux/UNIX,8,16,400,0.14784
1588566513.5154552,c5.2xlarge,0.1232,0.7620642675309989,Linux/UNIX,8,16,400,0.14784
1588568798.4830132,c5.2xlarge,0.1232,0.935816512544375,Linux/UNIX,8,16,400,0.14784
1588569472.825731,c5.2xlarge,0.1232,1.0578621927765552,Linux/UNIX,8,16,400,0.14784
1588571524.180744,t3a.small,0.0064,0.03972844638818127,Linux/UNIX,2,2,100,0.00768
1588575437.135038,t3a.small,0.0064,0.03819607856628318,Linux/UNIX,2,2,100,0.00768
1588579805.7263486,t3a.small,0.0064,0.022898911125659772,Linux/UNIX,2,2,100,0.00768
1588580281.509183,t3a.small,0.0064,0.029487984250457032,Linux/UNIX,2,2,100,0.00768
1588581374.0116665,t3a.small,0.0064,0.042480115315625754,Linux/UNIX,2,2,100,0.00768
1588588853.1523206,c5d.4xlarge,0.2424,4.087106800767342,Linux/UNIX,16,32,800,0.29087999999999997
1588590661.2772844,c5.2xlarge,0.1232,0.7260709464899511,Linux/UNIX,8,16,400,0.14784
1588590833.235903,t3a.small,0.0064,0.035277598820072434,Linux/UNIX,2,2,100,0.00768
1588593479.7829158,t3a.small,0.0064,0.0478823420592061,Linux/UNIX,2,2,100,0.00768
1588596429.1986969,c5d.4xlarge,0.2424,4.115657727266262,Linux/UNIX,16,32,800,0.29087999999999997
1588597356.9770646,t3a.small,0.0064,0.037756524892392264,Linux/UNIX,2,2,100,0.00768
1588597662.6414523,c5.2xlarge,0.1232,0.5211585941807949,Linux/UNIX,8,16,400,0.14784
1588597994.8781393,t3a.small,0.0064,0.03216501003712486,Linux/UNIX,2,2,100,0.00768
1588599853.9314642,c5d.4xlarge,0.2424,4.141982194431409,Linux/UNIX,16,32,800,0.29087999999999997
1588601607.7863455,c5.2xlarge,0.1232,0.6810961623155124,Linux/UNIX,8,16,400,0.14784
1588602717.705532,c5.2xlarge,0.1232,0.5614039529725474,Linux/UNIX,8,16,400,0.14784
1588603418.8314457,t3a.small,0.0064,0.03735045187892396,Linux/UNIX,2,2,100,0.00768
1588606159.7998526,c5.2xlarge,0.1232,0.664466519386845,Linux/UNIX,8,16,400,0.14784
1588606562.8107328,t3a.small,0.0064,0.036680594840161285,Linux/UNIX,2,2,100,0.00768
1588606587.738265,c5.2xlarge,0.1232,0.8888815715131094,Linux/UNIX,8,16,400,0.14784
1588607211.2424586,t3a.small,0.0064,0.031139669677377725,Linux/UNIX,2,2,100,0.00768
1588616551.356593,t3a.small,0.0064,0.025810915363669282,Linux/UNIX,2,2,100,0.00768
1588618615.2421088,t3a.small,0.0064,0.04541660143859476,Linux/UNIX,2,2,100,0.00768
1588623602.886536,t3a.small,0.0064,0.030870882061386048,Linux/UNIX,2,2,100,0.00768
1588626600.3339279,t3a.small,0.0064,0.04424119220549964,Linux/UNIX,2,2,100,0.00768
1588628526.8356435,t3a.small,0.0064,0.0342603008420979,Linux/UNIX,2,2,100,0.00768
1588628575.3030117,t3a.small,0.0064,0.03083347142903768,Linux/UNIX,2,2,100,0.00768
1588634251.9696515,t3a.small,0.0064,0.04507703359291232,Linux/UNIX,2,2,100,0.00768
1588638596.9586687,t3a.small,0.0064,0.05109836779407371,Linux/UNIX,2,2,100,0.00768
1588640917.4144604,c5.2xlarge,0.1233,0.8702219682970447,Linux/UNIX,8,16,400,0.14796
1588641177.4582803,c5d.4xlarge,0.2424,4.077158851172856,Linux/UNIX,16,32,800,0.29087999999999997
1588642095.5690837,t3a.small,0.0064,0.027402679650083868,Linux/UNIX,2,2,100,0.00768
1588642412.3686414,c5.2xlarge,0.1233,1.2207939836494432,Linux/UNIX,8,16,400,0.14796
1588642515.2356849,t3a.small,0.0064,0.034458190355672096,Linux/UNIX,2,2,100,0.00768
1588642660.6835375,c5.2xlarge,0.1233,0.6237789903661062,Linux/UNIX,8,16,400,0.14796
1588643109.7822642,t3a.small,0.0064,0.032512339460348594,Linux/UNIX,2,2,100,0.00768
1588650975.8007064,c5d.4xlarge,0.2424,4.1261272237735005,Linux/UNIX,16,32,800,0.29087999999999997
1588654209.386478,t3a.small,0.0064,0.036843267339209416,Linux/UNIX,2,2,100,0.00768
1588655306.382238,c5.2xlarge,0.1233,0.7416858968778821,Linux/UNIX,8,16,400,0.14796
1588657487.8458776,c5d.4xlarge,0.2424,4.805044218949356,Linux/UNIX,16,32,800,0.29087999999999997
1588658370.539325,t3a.small,0.0064,0.0453066026914283,Linux/UNIX,2,2,100,0.00768
1588658708.5415123,c5d.4xlarge,0.2424,4.139571205655522,Linux/UNIX,16,32,800,0.29087999999999997
1588659367.5414693,c5.2xlarge,0.1233,0.8398038143463084,Linux/UNIX,8,16,400,0.14796
1588662450.9398882,t3a.small,0.0064,0.034392598704818804,Linux/UNIX,2,2,100,0.00768
1588665837.2971087,t3a.small,0.0064,0.03333423107159983,Linux/UNIX,2,2,100,0.00768
1588666736.7969854,c5.2xlarge,0.1233,1.0638473484082271,Linux/UNIX,8,16,400,0.14796
1588667200.4399023,t3a.small,0.0064,0.026950293667181092,Linux/UNIX,2,2,100,0.00768
1588667382.6320002,c5d.4xlarge,0.2424,4.275549229724983,Linux/UNIX,16,32,800,0.29087999999999997
1588670060.954654,t3a.small,0.0064,0.05065721577709063,Linux/UNIX,2,2,100,0.00768
1588672894.171583,t3a.small,0.0064,0.030010282898118523,Linux/UNIX,2,2,100,0.00768
1588681004.4137716,t3a.small,0.0064,0.023013011962501922,Linux/UNIX,2,2,100,0.00768
1588681214.2282314,t3a.small,0.0064,0.049973687856711364,Linux/UNIX,2,2,100,0.00768
1588681268.383532,c5.2xlarge,0.1233,0.5647129666294473,Linux/UNIX,8,16,400,0.14796
1588687780.8450441,c5.2xlarge,0.1232,1.1254036801444616,Linux/UNIX,8,16,400,0.14784
1588694075.2757344,t3a.small,0.0064,0.048863814327266414,Linux/UNIX,2,2,100,0.00768
1588695883.1104102,t3a.small,0.0064,0.022977807588710097,Linux/UNIX,2,2,100,0.00768
1588696248.641193,t3a.small,0.0064,0.032827298489194766,Linux/UNIX,2,2,100,0.00768
1588697483.7684739,c5.2xlarge,0.1232,1.1013744687096485,Linux/UNIX,8,16,400,0.14784
1588698926.3529534,t3a.small,0.0064,0.03345352145693909,Linux/UNIX,2,2,100,0.00768
1588698944.3421984,t3a.small,0.0064,0.051373139552675244,Linux/UNIX,2,2,100,0.00768
1588699854.0906746,t3a.small,0.0064,0.04451336610068591,Linux/UNIX,2,2,100,0.00768
1588701979.4515798,c5.2xlarge,0.1232,1.0934215553071884,Linux/UNIX,8,16,400,0.14784
1588703225.7643101,t3a.small,0.0064,0.04664171491722692,Linux/UNIX,2,2,100,0.00768
1588706378.8503013,t3a.small,0.0064,0.047156800820936935,Linux/UNIX,2,2,100,0.00768
1588706429.6237056,t3a.small,0.0064,0.044295474141469074,Linux/UNIX,2,2,100,0.00768
1588707494.2683027,t3a.small,0.0064,0.029057789351383836,Linux/UNIX,2,2,100,0.00768
1588709681.8921976,t3a.small,0.0064,0.03855979595304696,Linux/UNIX,2,2,100,0.00768
1588712154.414266,c5.2xlarge,0.1233,1.0490082700906935,Linux/UNIX,8,16,400,0.14796
1588715785.2814507,t3a.small,0.0064,0.028187124517754913,Linux/UNIX,2,2,100,0.00768
1588716224.513712,t3a.small,0.0064,0.029123970819333614,Linux/UNIX,2,2,100,0.00768
1588716362.9201508,t3a.small,0.0064,0.05084812632385706,Linux/UNIX,2,2,100,0.00768
1588724336.9927986,t3a.small,0.0064,0.027521664275090566,Linux/UNIX,2,2,100,0.00768
1588725250.6014369,t3a.small,0.0064,0.03917284285990928,Linux/UNIX,2,2,100,0.00768
1588725547.310902,t3a.small,0.0064,0.04473311518869833,Linux/UNIX,2,2,100,0.00768
1588726191.6633494,c5.2xlarge,0.1233,1.1113954303146532,Linux/UNIX,8,16,400,0.14796
1588726728.6670904,c5.2xlarge,0.1233,1.0745929359040574,Linux/UNIX,8,16,400,0.14796
1588727153.6199121,c5.2xlarge,0.1233,0.6612667182522634,Linux/UNIX,8,16,400,0.14796
1588732527.4692953,t3a.small,0.0064,0.026673859628845536,Linux/UNIX,2,2,100,0.00768
1588733307.2987738,c5.2xlarge,0.1232,0.5995148582750025,Linux/UNIX,8,16,400,0.14784
1588733953.5849638,t3a.small,0.0064,0.023777424709572587,Linux/UNIX,2,2,100,0.00768
1588740984.1657913,t3a.small,0.0064,0.030219288532791388,Linux/UNIX,2,2,100,0.00768
1588741773.5744455,t3a.small,0.0064,0.028616659725871286,Linux/UNIX,2,2,100,0.00768
1588742889.794911,c5.2xlarge,0.1232,0.5157360669023264,Linux/UNIX,8,16,400,0.14784
1588744574.758358,c5.2xlarge,0.1232,0.6418030150466674,Linux/UNIX,8,16,400,0.14784
1588747742.530346,c5.2xlarge,0.1232,0.567950020692539,Linux/UNIX,8,16,400,0.14784
1588751474.0256703,c5d.4xlarge,0.2424,4.056606139684364,Linux/UNIX,16,32,800,0.29087999999999997
1588755636.3053222,t3a.small,0.0064,0.03769970946263106,Linux/UNIX,2,2,100,0.00768
1588755747.3521423,c5d.4xlarge,0.2424,4.30020348065355,Linux/UNIX,16,32,800,0.29087999999999997
1588761420.1751578,t3a.small,0.0064,0.032359704871960285,Linux/UNIX,2,2,100,0.00768
1588762801.4387915,c5d.4xlarge,0.2424,4.139696029419177,Linux/UNIX,16,32,800,0.29087999999999997
1588766496.0418158,c5.2xlarge,0.1232,0.5907224342297419,Linux/UNIX,8,16,400,0.14784
1588767478.1986272,c5d.4xlarge,0.2424,4.0285758906954054,Linux/UNIX,16,32,800,0.29087999999999997
1588767678.5744987,t3a.small,0.0064,0.0375273800285438,Linux/UNIX,2,2,100,0.00768
1588772123.9485095,t3a.small,0.0064,0.05009740755355616,Linux/UNIX,2,2,100,0.00768
1588775323.681208,t3a.small,0.0064,0.0296280166889133,Linux/UNIX,2,2,100,0.00768
1588777750.379603,t3a.small,0.0064,0.031347113244832206,Linux/UNIX,2,2,100,0.00768
1588780277.151137,t3a.small,0.0064,0.03423265295303327,Linux/UNIX,2,2,100,0.00768
1588782728.963005,t3a.small,0.0064,0.03466995915930148,Linux/UNIX,2,2,100,0.00768
1588783595.3984377,t3a.small,0.0064,0.03919134355140747,Linux/UNIX,2,2,100,0.00768
1588784822.7304173,t3a.small,0.0064,0.02498670040962495,Linux/UNIX,2,2,100,0.00768
1588785281.8921332,c5.2xlarge,0.1233,1.1622223041517934,Linux/UNIX,8,16,400,0.14796
1588790437.4530797,c5.2xlarge,0.1233,0.7490624236351823,Linux/UNIX,8,16,400,0.14796
1588792324.991971,t3a.small,0.0064,0.02211189195364258,Linux/UNIX,2,2,100,0.00768
1588796747.9601321,t3a.small,0.0064,0.03605101185647139,Linux/UNIX,2,2,100,0.00768
1588796994.8430896,c5.2xlarge,0.1233,0.7407530354632775,Linux/UNIX,8,16,400,0.14796
1588799681.1358335,t3a.small,0.0064,0.027160289465947327,Linux/UNIX,2,2,100,0.00768
1588799800.8380947,t3a.small,0.0064,0.05164436047279298,Linux/UNIX,2,2,100,0.00768
1588800202.4950166,c5.2xlarge,0.1233,0.5330426024283945,Linux/UNIX,8,16,400,0.14796
1588804429.7474744,c5.2xlarge,0.1234,0.949900462676002,Linux/UNIX,8,16,400,0.14808
1588811381.3583908,t3a.small,0.0064,0.032529821862197605,Linux/UNIX,2,2,100,0.00768
1588813815.2932584,t3a.small,0.0064,0.027236157003318846,Linux/UNIX,2,2,100,0.00768
1588814173.558672,t3a.small,0.0064,0.027928949745368345,Linux/UNIX,2,2,100,0.00768
1588815612.4744844,t3a.small,0.0064,0.03406349451536091,Linux/UNIX,2,2,100,0.00768
1588817100.7594619,t3a.small,0.0064,0.03322433978091585,Linux/UNIX,2,2,100,0.00768
1588817916.4908924,t3a.small,0.0064,0.029499316836763143,Linux/UNIX,2,2,100,0.00768
1588819453.312909,t3a.small,0.0064,0.05075853436928581,Linux/UNIX,2,2,100,0.00768
1588820369.804461,t3a.small,0.0064,0.03833045409472555,Linux/UNIX,2,2,100,0.00768
1588820740.7597659,t3a.small,0.0064,0.043897823117601174,Linux/UNIX,2,2,100,0.00768
1588825002.3739197,t3a.small,0.0064,0.02295369671322359,Linux/UNIX,2,2,100,0.00768
1588825469.2968907,c5.2xlarge,0.1234,0.7135463323784195,Linux/UNIX,8,16,400,0.14808
1588827165.7680724,t3a.small,0.0064,0.04610322489858257,Linux/UNIX,2,2,100,0.00768
1588827986.8325348,t3a.small,0.0064,0.03031561050244388,Linux/UNIX,2,2,100,0.00768
1588829116.031831,t3a.small,0.0064,0.042339688903237194,Linux/UNIX,2,2,100,0.00768
1588833169.8556604,c5d.4xlarge,0.2424,4.140363483336133,Linux/UNIX,16,32,800,0.29087999999999997
1588833885.3759258,c5.2xlarge,0.1236,0.7466792138543835,Linux/UNIX,8,16,400,0.14832
1588841425.8620062,t3a.small,0.0064,0.039704699299623586,Linux/UNIX,2,2,100,0.00768
1588845291.5201538,t3a.small,0.0064,0.045271080401186506,Linux/UNIX,2,2,100,0.00768
1588845928.9793904,c5.2xlarge,0.1236,1.0780580053145203,Linux/UNIX,8,16,400,0.14832
1588847279.9031165,c5.2xlarge,0.1236,0.9468220180608776,Linux/UNIX,8,16,400,0.14832
1588848776.383267,c5.2xlarge,0.1236,0.647772240661441,Linux/UNIX,8,16,400,0.14832
1588849387.326277,t3a.small,0.0064,0.0405204865214812,Linux/UNIX,2,2,100,0.00768
1588850425.8676455,c5.2xlarge,0.1236,0.7086951262383271,Linux/UNIX,8,16,400,0.14832
1588852141.8311312,t3a.small,0.0064,0.03031651777075886,Linux/UNIX,2,2,100,0.00768
1588853499.3012073,c5.2xlarge,0.1236,0.7227721480602108,Linux/UNIX,8,16,400,0.14832
1588856105.0155537,t3a.small,0.0064,0.04734151415462939,Linux/UNIX,2,2,100,0.00768
1588857735.3978357,t3a.small,0.0064,0.022892875243820734,Linux/UNIX,2,2,100,0.00768
1588858745.8322241,c5.2xlarge,0.1236,0.5495248800885808,Linux/UNIX,8,16,400,0.14832
1588859851.2113333,c5.2xlarge,0.1236,1.2062269723723165,Linux/UNIX,8,16,400,0.14832
1588861115.955755,c5.2xlarge,0.1236,0.5486146275290802,Linux/UNIX,8,16,400,0.14832
1588863882.1275227,t3a.small,0.0064,0.03778314112336446,Linux/UNIX,2,2,100,0.00768
1588869386.8691072,t3a.small,0.0064,0.031540400099207756,Linux/UNIX,2,2,100,0.00768
1588877104.5850127,c5d.4xlarge,0.2424,4.296071559571382,Linux/UNIX,16,32,800,0.29087999999999997
1588878015.4943943,c5.2xlarge,0.1237,0.9843713392824047,Linux/UNIX,8,16,400,0.14844
1588878131.0095365,c5.2xlarge,0.1237,1.1214972716581078,Linux/UNIX,8,16,400,0.14844
1588881281.7301993,t3a.small,0.0064,0.033785632468447194,Linux/UNIX,2,2,100,0.00768
1588881449.3342316,t3a.small,0.0064,0.04737077678524652,Linux/UNIX,2,2,100,0.00768
1588885043.6189892,t3a.small,0.0064,0.034378303164746354,Linux/UNIX,2,2,100,0.00768
1588886698.2223375,c5d.4xlarge,0.2424,4.022341185615765,Linux/UNIX,16,32,800,0.29087999999999997
1588888895.187331,t3a.small,0.0064,0.025876929783850033,Linux/UNIX,2,2,100,0.00768
1588895190.6589308,t3a.small,0.0064,0.027437685547390248,Linux/UNIX,2,2,100,0.00768
1588896002.3848617,t3a.small,0.0064,0.03295777912684634,Linux/UNIX,2,2,100,0.00768
1588896169.623347,c5d.4xlarge,0.2424,4.498763125144525,Linux/UNIX,16,32,800,0.29087999999999997
1588897143.1988664,t3a.small,0.0064,0.04006448179474231,Linux/UNIX,2,2,100,0.00768
1588897732.8502235,t3a.small,0.0064,0.028580495050948996,Linux/UNIX,2,2,100,0.00768
1588899640.3073378,t3a.small,0.0064,0.051672394975996676,Linux/UNIX,2,2,100,0.00768
1588903545.4270399,t3a.small,0.0064,0.04249894436457272,Linux/UNIX,2,2,100,0.00768
1588906299.4811893,t3a.small,0.0064,0.041369030539779784,Linux/UNIX,2,2,100,0.00768
1588907737.9740372,t3a.small,0.0064,0.026387067489834645,Linux/UNIX,2,2,100,0.00768
1588908630.1141512,t3a.small,0.0064,0.035306873449398465,Linux/UNIX,2,2,100,0.00768
1588909068.1942775,t3a.small,0.0064,0.03640056905806465,Linux/UNIX,2,2,100,0.00768
1588910838.673856,t3a.small,0.0064,0.035769221553785015,Linux/UNIX,2,2,100,0.00768
1588916948.9594405,t3a.small,0.0064,0.04396605659838424,Linux/UNIX,2,2,100,0.00768
1588918020.7828834,t3a.small,0.0064,0.03623738670847693,Linux/UNIX,2,2,100,0.00768
1588921701.68411,c5.2xlarge,0.1237,0.9272950311810875,Linux/UNIX,8,16,400,0.14844
1588922406.5014489,c5.2xlarge,0.1237,0.5223030462563516,Linux/UNIX,8,16,400,0.14844
1588922701.9828153,t3a.small,0.0064,0.021662640638529886,Linux/UNIX,2,2,100,0.00768
1588922982.6257339,t3a.small,0.0064,0.036316760005342764,Linux/UNIX,2,2,100,0.00768
1588923041.157857,c5.2xlarge,0.1237,0.6530617277185599,Linux/UNIX,8,16,400,0.14844
1588924115.5386682,c5.2xlarge,0.1237,1.0122170841428941,Linux/UNIX,8,16,400,0.14844
1588925585.2129645,c5.2xlarge,0.1237,1.0443318213245931,Linux/UNIX,8,16,400,0.14844
1588926031.0258114,c5.2xlarge,0.1237,0.5847258000559643,Linux/UNIX,8,16,400,0.14844
1588926037.3663914,c5.2xlarge,0.1237,0.7444607778691861,Linux/UNIX,8,16,400,0.14844
1588926484.633414,t3a.small,0.0064,0.04558575713312623,Linux/UNIX,2,2,100,0.00768
1588931617.0887315,t3a.small,0.0064,0.0391954027795479,Linux/UNIX,2,2,100,0.00768
1588931968.0001464,t3a.small,0.0064,0.022161619444800544,Linux/UNIX,2,2,100,0.00768
1588934601.5584018,t3a.small,0.0064,0.034336148483218906,Linux/UNIX,2,2,100,0.00768
1588934944.636855,c5.2xlarge,0.1237,0.6733074253745644,Linux/UNIX,8,16,400,0.14844
1588936484.0765018,c5.2xlarge,0.1237,0.6710519025528234,Linux/UNIX,8,16,400,0.14844
1588936826.4254982,c5.2xlarge,0.1237,0.6472396507352607,Linux/UNIX,8,16,400,0.14844
1588937204.8632257,t3a.small,0.0064,0.036349135512359,Linux/UNIX,2,2,100,0.00768
1588938868.1250947,c5.2xlarge,0.1237,0.7336174379710787,Linux/UNIX,8,16,400,0.14844
1588946764.4768195,t3a.small,0.0064,0.029686629615643112,Linux/UNIX,2,2,100,0.00768
1588947299.6126058,c5.2xlarge,0.1236,1.2090779287328877,Linux/UNIX,8,16,400,0.14832
1588949916.8866322,c5d.4xlarge,0.2424,4.1312668293067425,Linux/UNIX,16,32,800,0.29087999999999997
1588950141.5697541,t3a.small,0.0064,0.0280989265117527,Linux/UNIX,2,2,100,0.00768
1588952082.8221464,t3a.small,0.0064,0.037310048794897334,Linux/UNIX,2,2,100,0.00768
1588953316.8472555,c5d.4xlarge,0.2424,4.079064244309122,Linux/UNIX,16,32,800,0.29087999999999997
1588953506.2022076,t3a.small,0.0064,0.0448638486996164,Linux/UNIX,2,2,100,0.00768
1588957297.9273045,c5d.4xlarge,0.2424,4.397387502073759,Linux/UNIX,16,32,800,0.29087999999999997
1588959308.4720976,t3a.small,0.0064,0.04814849149963553,Linux/UNIX,2,2,100,0.00768
1588960201.1503108,t3a.small,0.0064,0.03662707767252353,Linux/UNIX,2,2,100,0.00768
1588960841.4647107,t3a.small,0.0064,0.0360276039370869,Linux/UNIX,2,2,100,0.00768
1588968486.0070987,c5d.4xlarge,0.2424,4.364925954514944,Linux/UNIX,16,32,800,0.29087999999999997
1588968961.4421532,t3a.small,0.0064,0.04587206281410521,Linux/UNIX,2,2,100,0.00768
1588972533.2419968,t3a.small,0.0064,0.05022925833574075,Linux/UNIX,2,2,100,0.00768
1588982880.486743,t3a.small,0.0064,0.036223196891363295,Linux/UNIX,2,2,100,0.00768
1588986809.2827878,t3a.small,0.0064,0.025531480709145595,Linux/UNIX,2,2,100,0.00768
1588991505.5029104,t3a.small,0.0064,0.023060518328511134,Linux/UNIX,2,2,100,0.00768
1588992727.093612,t3a.small,0.0064,0.034241123751019,Linux/UNIX,2,2,100,0.00768
1588993868.619353,t3a.small,0.0064,0.032630095645221804,Linux/UNIX,2,2,100,0.00768
1588994405.3595426,t3a.small,0.0064,0.025304030480059428,Linux/UNIX,2,2,100,0.00768
1588997006.4180706,t3a.small,0.0064,0.03300692267732766,Linux/UNIX,2,2,100,0.00768
1588997600.537839,c5.2xlarge,0.1234,0.8272426291030025,Linux/UNIX,8,16,400,0.14808
1588999489.6747673,c5.2xlarge,0.1234,1.185834331125628,Linux/UNIX,8,16,400,0.14808
1589002130.6569986,t3a.small,0.0064,0.04382849494659255,Linux/UNIX,2,2,100,0.00768
1589008916.7045379,t3a.small,0.0064,0.04127350680556152,Linux/UNIX,2,2,100,0.00768
1589009635.897574,t3a.small,0.0064,0.02253828634330015,Linux/UNIX,2,2,100,0.00768
1589011261.5800545,c5.2xlarge,0.1234,0.9022663203744407,Linux/UNIX,8,16,400,0.14808
1589012678.8009005,t3a.small,0.0064,0.026890129252677853,Linux/UNIX,2,2,100,0.00768
1589012918.1612883,t3a.small,0.0064,0.025312231717321578,Linux/UNIX,2,2,100,0.00768
1589013035.9769144,c5d.4xlarge,0.2424,4.192407855076748,Linux/UNIX,16,32,800,0.29087999999999997
1589015155.7519717,c5.2xlarge,0.1234,0.8076945482669943,Linux/UNIX,8,16,400,0.14808
1589016713.7604673,c5.2xlarge,0.1234,0.8171961484352661,Linux/UNIX,8,16,400,0.14808
1589019064.1494548,t3a.small,0.0064,0.023150315855002716,Linux/UNIX,2,2,100,0.00768
